,id,name,category,proteins,p_value,fdr_rate
39,MMU-390918,Peroxisomal lipid metabolism,Reactome Pathways,"['10090.ENSMUSP00000110172', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000010795']",0.0002452285828902981,0.020509255530998288
40,GO:0007588,Excretion,Biological Process (Gene Ontology),"['10090.ENSMUSP00000035246', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000031822']",0.0002452285828902981,0.020509255530998288
41,GO:0046434,Organophosphate catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000129169', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000002084']",0.00023530558882192633,0.01995556519938933
42,GO:0051234,Establishment of localization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000047927', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000100038', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000110729', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000035246', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000068940']",0.000221002510627491,0.018808558738966398
43,GO:0047617,acyl-CoA hydrolase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000080256', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000092702']",0.00021895533468791744,0.018700178231120017
44,GO:0043226,Organelle,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000024733', '10090.ENSMUSP00000047927', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000078336', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000041243', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000045134', '10090.ENSMUSP00000078593', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000042351', '10090.ENSMUSP00000043041', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000038476', '10090.ENSMUSP00000030795', '10090.ENSMUSP00000043424', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000100038', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000018841', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000029485', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000110729', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000007005', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000138215', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000023116', '10090.ENSMUSP00000045888', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000010795', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000068940']",0.0002113640967713714,0.01811585184029804
45,GO:0033869,Nucleoside bisphosphate catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000034547']",0.00020499274290221924,0.017632293935753163
46,GO:0034031,Ribonucleoside bisphosphate catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000034547']",0.00020499274290221924,0.017632293935753163
47,GO:0034034,Purine nucleoside bisphosphate catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000034547']",0.00020499274290221924,0.017632293935753163
48,GO:0017040,N-acylsphingosine amidohydrolase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000062037', '10090.ENSMUSP00000040048']",0.00020499274290221924,0.017632293935753163
49,GO:0102121,Ceramidase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000062037', '10090.ENSMUSP00000040048']",0.00020499274290221924,0.017632293935753163
50,MMU-426048,Arachidonate production from DAG,Reactome Pathways,"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000129169']",0.00020499274290221924,0.017632293935753163
51,MMU-196849,Metabolism of water-soluble vitamins and cofactors,Reactome Pathways,"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000099490']",0.00019476448725033475,0.017118027843056695
52,path:mmu01200,Carbon metabolism,KEGG,"['10090.ENSMUSP00000023116', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000100038']",0.00019455701556729454,0.017118027843056695
53,GO:1901565,Organonitrogen compound catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000063548', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000031707']",0.00019215249553943743,0.017012182480542867
54,GO:0033218,Amide binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000072483', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000027153']",0.00018886194345584727,0.016782327843117017
55,GO:0016021,Integral component of membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000047927', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000126916', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000035246', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000045134', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000068940']",0.00018082418699868618,0.016127382286930794
56,GO:0043227,Membrane-bounded organelle,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000024733', '10090.ENSMUSP00000047927', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000043041', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000045134', '10090.ENSMUSP00000078593', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000042351', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000038476', '10090.ENSMUSP00000030795', '10090.ENSMUSP00000043424', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000100038', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000018841', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000110729', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000007005', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000138215', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000023116', '10090.ENSMUSP00000045888', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000010795', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000068940']",0.00017657736650737122,0.015806944253641344
57,GO:0044271,Cellular nitrogen compound biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000072483', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000113792', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000041243']",0.00017370525099119695,0.015607642812108663
58,GO:0042219,Cellular modified amino acid catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000027153', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000007251']",0.00017197541118086314,0.015509871971050233
59,path:mmu00900,Terpenoid backbone biosynthesis,KEGG,"['10090.ENSMUSP00000034547', '10090.ENSMUSP00000045912', '10090.ENSMUSP00000007005']",0.00015115102965983465,0.0136828478909296
60,GO:0033344,Cholesterol efflux,Biological Process (Gene Ontology),"['10090.ENSMUSP00000035246', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000047927']",0.00015115102965983465,0.0136828478909296
61,GO:0071702,Organic substance transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000047927', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000035246', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000002084']",0.00014498249167416136,0.013223497448167849
62,GO:0005759,Mitochondrial matrix,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000063548', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000027153']",0.00014475260130179275,0.013223497448167849
63,GO:0043604,Amide biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000113792', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000103012']",0.0001418020870824702,0.013031773554309144
64,GO:0008126,Acetylesterase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000038361', '10090.ENSMUSP00000002549']",0.0001235505133161045,0.011397770636832998
