id	name	description	classes	symbols	genes_external_ids	diseases_ids	drugs_ids	compounds_ids
hsa00030	Pentose phosphate pathway	The pentose phosphate pathway is a process of glucose turnover that produces NADPH as reducing equivalents and pentoses as essential parts of nucleotides. There are two different phases in the pathway. One is irreversible oxidative phase in which glucose-6P is converted to ribulose-5P by oxidative decarboxylation, and NADPH is generated [MD:M00006]. The other is reversible non-oxidative phase in which phosphorylated sugars are interconverted to generate xylulose-5P, ribulose-5P, and ribose-5P [MD:M00007]. Phosphoribosyl pyrophosphate (PRPP) formed from ribose-5P [MD:M00005] is an activated compound used in the biosynthesis of histidine and purine/pyrimidine nucleotides. This pathway map also shows the Entner-Doudoroff pathway where 6-P-gluconate is dehydrated and then cleaved into pyruvate and glyceraldehyde-3P [MD:M00008].	Metabolism,Carbohydrate metabolism	['GPI', 'G6PD', 'PGLS', 'H6PD', 'PGD', 'RPE', 'RPEL1', 'TKT', 'TKTL2', 'TKTL1', 'TALDO1', 'RPIA', 'SHPK', 'DERA', 'RBKS', 'PGM1', 'PGM2', 'PRPS1L1', 'PRPS2', 'PRPS1', 'RGN', 'IDNK', 'GLYCTK', 'ALDOC', 'ALDOA', 'ALDOB', 'FBP1', 'FBP2', 'PFKM', 'PFKP', 'PFKL']	['ENSG00000105220', 'ENSG00000160211', 'ENSG00000130313', 'ENSG00000049239', 'ENSG00000142657', 'ENSG00000197713', 'ENSG00000235376', 'ENSG00000163931', 'ENSG00000151005', 'ENSG00000007350', 'ENSG00000177156', 'ENSG00000153574', 'ENSG00000197417', 'ENSG00000023697', 'ENSG00000171174', 'ENSG00000079739', 'ENSG00000169299', 'ENSG00000229937', 'ENSG00000101911', 'ENSG00000147224', 'ENSG00000130988', 'ENSG00000148057', 'ENSG00000168237', 'ENSG00000109107', 'ENSG00000149925', 'ENSG00000136872', 'ENSG00000165140', 'ENSG00000130957', 'ENSG00000152556', 'ENSG00000067057', 'ENSG00000141959']			C00022,C00031,C00085,C00117,C00118,C00119,C00121,C00197,C00198,C00199,C00204,C00221,C00231,C00257,C00258,C00279,C00345,C00354,C00577,C00620,C00631,C00668,C00672,C00673,C01151,C01172,C01182,C01218,C01236,C01801,C02076,C03752,C04442,C05382,C06019,C06473,C20589
hsa00040	Pentose and glucuronate interconversions		Metabolism,Carbohydrate metabolism	['GUSB', 'KL', 'UGT2A1', 'UGT2A3', 'UGT2B17', 'UGT2B11', 'UGT2B28', 'UGT1A6', 'UGT1A4', 'UGT1A1', 'UGT1A3', 'UGT2B10', 'UGT1A9', 'UGT2B7', 'UGT1A10', 'UGT1A8', 'UGT1A5', 'UGT2B15', 'UGT1A7', 'UGT2B4', 'UGT2A2', 'UGDH', 'UGP2', 'AKR1A1', 'CRYL1', 'RPE', 'RPEL1', 'XYLB', 'AKR1B1', 'AKR1B10', 'AKR1B15', 'DCXR', 'SORD', 'DHDH', 'FGGY', 'CRPPA']	['ENSG00000169919', 'ENSG00000133116', 'ENSG00000173610', 'ENSG00000135220', 'ENSG00000197888', 'ENSG00000213759', 'ENSG00000135226', 'ENSG00000167165', 'ENSG00000244474', 'ENSG00000241635', 'ENSG00000288702', 'ENSG00000109181', 'ENSG00000241119', 'ENSG00000171234', 'ENSG00000242515', 'ENSG00000242366', 'ENSG00000288705', 'ENSG00000196620', 'ENSG00000244122', 'ENSG00000156096', 'ENSG00000271271', 'ENSG00000109814', 'ENSG00000169764', 'ENSG00000117448', 'ENSG00000165475', 'ENSG00000197713', 'ENSG00000235376', 'ENSG00000093217', 'ENSG00000085662', 'ENSG00000198074', 'ENSG00000227471', 'ENSG00000169738', 'ENSG00000140263', 'ENSG00000104808', 'ENSG00000172456', 'ENSG00000214960']		D01805	C00022,C00026,C00029,C00103,C00111,C00116,C00167,C00181,C00191,C00199,C00204,C00216,C00231,C00259,C00266,C00309,C00310,C00312,C00333,C00379,C00433,C00470,C00474,C00476,C00502,C00508,C00514,C00532,C00558,C00618,C00714,C00789,C00800,C00817,C00905,C01068,C01101,C01508,C01904,C02266,C02273,C02426,C02753,C03033,C03291,C03826,C04053,C04349,C04575,C05385,C05411,C05412,C06118,C06441,C14899,C15930,C20680,C22337,C22712
hsa00051	Fructose and mannose metabolism		Metabolism,Carbohydrate metabolism	['MPI', 'PMM2', 'PMM1', 'GMPPB', 'GMPPA', 'GMDS', 'GFUS', 'FPGT', 'FCSK', 'ENOSF1', 'HK3', 'HK1', 'HK2', 'HKDC1', 'PFKM', 'PFKP', 'PFKL', 'FBP1', 'FBP2', 'PFKFB1', 'PFKFB2', 'PFKFB3', 'PFKFB4', 'TIGAR', 'KHK', 'SORD', 'AKR1B1', 'AKR1B10', 'AKR1B15', 'ALDOC', 'ALDOA', 'ALDOB', 'TPI1', 'TKFC']	['ENSG00000178802', 'ENSG00000140650', 'ENSG00000100417', 'ENSG00000173540', 'ENSG00000144591', 'ENSG00000112699', 'ENSG00000104522', 'ENSG00000254685', 'ENSG00000157353', 'ENSG00000132199', 'ENSG00000160883', 'ENSG00000156515', 'ENSG00000159399', 'ENSG00000156510', 'ENSG00000152556', 'ENSG00000067057', 'ENSG00000141959', 'ENSG00000165140', 'ENSG00000130957', 'ENSG00000158571', 'ENSG00000123836', 'ENSG00000170525', 'ENSG00000114268', 'ENSG00000078237', 'ENSG00000138030', 'ENSG00000140263', 'ENSG00000085662', 'ENSG00000198074', 'ENSG00000227471', 'ENSG00000109107', 'ENSG00000149925', 'ENSG00000136872', 'ENSG00000111669', 'ENSG00000149476']		D01688,D01715,D01842,D02323,D02328,D02835,D03803,D03805,D03806,D03807,D05893,D06403,D12384,D12390	C00085,C00095,C00096,C00111,C00118,C00159,C00186,C00247,C00267,C00275,C00325,C00354,C00392,C00424,C00464,C00507,C00577,C00636,C00644,C00665,C00794,C00861,C00976,C01019,C01094,C01096,C01099,C01131,C01222,C01355,C01487,C01720,C01721,C01768,C01934,C02431,C02492,C02888,C02962,C02977,C02985,C02991,C03117,C03267,C03827,C03979,C05144,C05392,C06192,C11516,C11544,C18028,C18096,C20781,C20836
hsa00052	Galactose metabolism		Metabolism,Carbohydrate metabolism	['GALM', 'GALK1', 'GALT', 'GALE', 'UGP2', 'PGM1', 'PGM2', 'HK3', 'HK1', 'HK2', 'HKDC1', 'GCK', 'G6PC1', 'G6PC2', 'G6PC3', 'GLB1', 'LCT', 'LALBA', 'B4GALT1', 'B4GALT2', 'GLA', 'AKR1B1', 'AKR1B10', 'AKR1B15', 'PFKM', 'PFKP', 'PFKL', 'MGAM', 'MGAM2', 'GAA', 'GANC', 'SI']	['ENSG00000143891', 'ENSG00000108479', 'ENSG00000213930', 'ENSG00000117308', 'ENSG00000169764', 'ENSG00000079739', 'ENSG00000169299', 'ENSG00000160883', 'ENSG00000156515', 'ENSG00000159399', 'ENSG00000156510', 'ENSG00000106633', 'ENSG00000131482', 'ENSG00000278373', 'ENSG00000141349', 'ENSG00000170266', 'ENSG00000115850', 'ENSG00000167531', 'ENSG00000086062', 'ENSG00000117411', 'ENSG00000102393', 'ENSG00000085662', 'ENSG00000198074', 'ENSG00000227471', 'ENSG00000152556', 'ENSG00000067057', 'ENSG00000141959', 'ENSG00000257335', 'ENSG00000257743', 'ENSG00000291507', 'ENSG00000214013', 'ENSG00000090402']		D00216,D00625,D01665,D01688,D01715,D01842,D02323,D02328,D02835,D03342,D03803,D03805,D03806,D03807,D05893,D06403,D09605,D09606,D09779,D11744,D11798,D11828,D12384,D12390	C00029,C00031,C00052,C00085,C00089,C00095,C00103,C00111,C00116,C00118,C00124,C00137,C00159,C00243,C00267,C00446,C00492,C00577,C00668,C00794,C00795,C00880,C00984,C01097,C01113,C01132,C01216,C01235,C01286,C01613,C01697,C02262,C02669,C03383,C03733,C03785,C05396,C05399,C05400,C05401,C05402,C05404,C05796,C06311,C06376,C06377
hsa00053	Ascorbate and aldarate metabolism		Metabolism,Carbohydrate metabolism	['UGDH', 'UGT2A1', 'UGT2A3', 'UGT2B17', 'UGT2B11', 'UGT2B28', 'UGT1A6', 'UGT1A4', 'UGT1A1', 'UGT1A3', 'UGT2B10', 'UGT1A9', 'UGT2B7', 'UGT1A10', 'UGT1A8', 'UGT1A5', 'UGT2B15', 'UGT1A7', 'UGT2B4', 'UGT2A2', 'GUSB', 'KL', 'MIOX', 'AKR1A1', 'RGN', 'ALDH2', 'ALDH3A2', 'ALDH1B1', 'ALDH7A1', 'ALDH9A1']	['ENSG00000109814', 'ENSG00000173610', 'ENSG00000135220', 'ENSG00000197888', 'ENSG00000213759', 'ENSG00000135226', 'ENSG00000167165', 'ENSG00000244474', 'ENSG00000241635', 'ENSG00000288702', 'ENSG00000109181', 'ENSG00000241119', 'ENSG00000171234', 'ENSG00000242515', 'ENSG00000242366', 'ENSG00000288705', 'ENSG00000196620', 'ENSG00000244122', 'ENSG00000156096', 'ENSG00000271271', 'ENSG00000169919', 'ENSG00000133116', 'ENSG00000100253', 'ENSG00000117448', 'ENSG00000130988', 'ENSG00000111275', 'ENSG00000072210', 'ENSG00000137124', 'ENSG00000164904', 'ENSG00000143149']			C00022,C00026,C00029,C00072,C00096,C00137,C00167,C00191,C00216,C00231,C00259,C00333,C00433,C00545,C00558,C00617,C00618,C00652,C00679,C00684,C00800,C00818,C00878,C00879,C01040,C01041,C01101,C01114,C01115,C01146,C01620,C01825,C02280,C02670,C03033,C03064,C03289,C03291,C03826,C03921,C04037,C04575,C05385,C05411,C05412,C05422,C06316,C14899,C15923,C15924,C15925,C15926,C15930,C16186,C20889,C20896,C21955
hsa00500	Starch and sucrose metabolism		Metabolism,Carbohydrate metabolism	['MGAM', 'MGAM2', 'GAA', 'GANC', 'SI', 'UGP2', 'ENPP1', 'ENPP3', 'GBA3', 'GYS2', 'GYS1', 'GYG1', 'GYG2', 'GBE1', 'PYGL', 'PYGM', 'PYGB', 'AGL', 'AMY1C', 'AMY2A', 'AMY1A', 'AMY2B', 'AMY1B', 'TREH', 'PGM1', 'PGM2', 'HK3', 'HK1', 'HK2', 'HKDC1', 'GCK', 'G6PC1', 'G6PC2', 'G6PC3', 'PGM2L1', 'GPI']	['ENSG00000257335', 'ENSG00000257743', 'ENSG00000291507', 'ENSG00000214013', 'ENSG00000090402', 'ENSG00000169764', 'ENSG00000197594', 'ENSG00000154269', 'ENSG00000249948', 'ENSG00000111713', 'ENSG00000104812', 'ENSG00000163754', 'ENSG00000056998', 'ENSG00000114480', 'ENSG00000100504', 'ENSG00000068976', 'ENSG00000100994', 'ENSG00000162688', 'ENSG00000187733', 'ENSG00000243480', 'ENSG00000237763', 'ENSG00000240038', 'ENSG00000174876', 'ENSG00000118094', 'ENSG00000079739', 'ENSG00000169299', 'ENSG00000160883', 'ENSG00000156515', 'ENSG00000159399', 'ENSG00000156510', 'ENSG00000106633', 'ENSG00000131482', 'ENSG00000278373', 'ENSG00000141349', 'ENSG00000165434', 'ENSG00000105220']		D00216,D00625,D01665,D03342,D04537,D09605,D09606,D11744,D11798,D11828	C00029,C00031,C00085,C00089,C00092,C00095,C00103,C00185,C00208,C00252,C00369,C00372,C00394,C00498,C00501,C00663,C00689,C00718,C00721,C00760,C00963,C00965,C00973,C01083,C01231,C01725,C01898,C01935,C02591,C02995,C03323,C04534,C05731,C06215,C06400,C16688,C20237
hsa00520	Amino sugar and nucleotide sugar metabolism		Metabolism,Carbohydrate metabolism	['CHIA', 'CHIT1', 'HEXA', 'HEXB', 'NAGK', 'AMDHD2', 'GNPDA1', 'GNPDA2', 'HK3', 'HK1', 'HK2', 'HKDC1', 'GFPT2', 'GFPT1', 'GNPNAT1', 'PGM3', 'GALK2', 'UAP1', 'UAP1L1', 'GNE', 'RENBP', 'NANS', 'NANP', 'NPL', 'CMAS', 'CYB5R1', 'CYB5R3', 'CYB5R2', 'CYB5RL', 'CYB5R4', 'UXS1', 'GCK', 'PGM1', 'PGM2', 'UGP2', 'UGDH', 'GALK1', 'GALT', 'GALE', 'GPI', 'MPI', 'PMM2', 'PMM1', 'GMPPB', 'GMPPA', 'GMDS', 'GFUS', 'FCSK', 'FPGT']	['ENSG00000134216', 'ENSG00000133063', 'ENSG00000213614', 'ENSG00000049860', 'ENSG00000124357', 'ENSG00000162066', 'ENSG00000113552', 'ENSG00000163281', 'ENSG00000160883', 'ENSG00000156515', 'ENSG00000159399', 'ENSG00000156510', 'ENSG00000131459', 'ENSG00000198380', 'ENSG00000100522', 'ENSG00000013375', 'ENSG00000156958', 'ENSG00000117143', 'ENSG00000197355', 'ENSG00000159921', 'ENSG00000102032', 'ENSG00000095380', 'ENSG00000170191', 'ENSG00000135838', 'ENSG00000111726', 'ENSG00000159348', 'ENSG00000100243', 'ENSG00000166394', 'ENSG00000215883', 'ENSG00000065615', 'ENSG00000115652', 'ENSG00000106633', 'ENSG00000079739', 'ENSG00000169299', 'ENSG00000169764', 'ENSG00000109814', 'ENSG00000108479', 'ENSG00000213930', 'ENSG00000117308', 'ENSG00000105220', 'ENSG00000178802', 'ENSG00000140650', 'ENSG00000100417', 'ENSG00000173540', 'ENSG00000144591', 'ENSG00000112699', 'ENSG00000104522', 'ENSG00000157353', 'ENSG00000254685']			C00029,C00031,C00043,C00052,C00085,C00095,C00096,C00103,C00128,C00140,C00159,C00167,C00181,C00190,C00191,C00203,C00216,C00259,C00267,C00270,C00275,C00325,C00329,C00333,C00352,C00357,C00394,C00446,C00461,C00498,C00501,C00617,C00636,C00645,C00668,C00714,C00734,C00935,C00976,C00984,C00996,C00999,C01019,C01050,C01132,C01170,C01219,C01222,C01623,C01674,C01788,C02199,C02280,C02352,C02474,C02713,C02977,C02985,C03117,C03410,C03598,C03599,C03691,C03733,C03906,C04037,C04089,C04257,C04297,C04501,C04573,C04613,C04630,C04631,C05385,C06023,C06156,C06240,C06241,C06377,C11521,C13952,C15925,C16153,C16154,C16155,C16156,C16157,C16183,C16698,C17269,C17326,C17327,C17328,C18060,C18094,C19725,C19745,C19769,C19823,C19961,C19971,C19972,C20082,C20083,C20357,C20359,C20395,C20418,C20419,C20424,C20638,C20672,C20934,C21027,C21383,C21384,C22029
hsa00620	Pyruvate metabolism		Metabolism,Carbohydrate metabolism	['ACSS1', 'ACSS2', 'PDHA2', 'PDHA1', 'PDHB', 'DLAT', 'DLD', 'ADH1A', 'ADH1B', 'ADH1C', 'ADH7', 'ADH4', 'ADH6', 'ADH5', 'AKR1A1', 'PKM', 'PKLR', 'ACACA', 'ACACB', 'ACYP2', 'ACYP1', 'ALDH2', 'ALDH3A2', 'ALDH1B1', 'ALDH7A1', 'ALDH9A1', 'ACOT12', 'LDHAL6A', 'LDHAL6B', 'LDHA', 'LDHB', 'LDHC', 'LDHD', 'GLO1', 'HAGH', 'GRHPR', 'ME2', 'ME3', 'ME1', 'PC', 'MDH1', 'MDH2', 'FH', 'PCK1', 'PCK2', 'ACAT2', 'ACAT1']	['ENSG00000154930', 'ENSG00000131069', 'ENSG00000163114', 'ENSG00000131828', 'ENSG00000168291', 'ENSG00000150768', 'ENSG00000091140', 'ENSG00000187758', 'ENSG00000196616', 'ENSG00000248144', 'ENSG00000196344', 'ENSG00000198099', 'ENSG00000172955', 'ENSG00000197894', 'ENSG00000117448', 'ENSG00000067225', 'ENSG00000143627', 'ENSG00000275176', 'ENSG00000076555', 'ENSG00000170634', 'ENSG00000119640', 'ENSG00000111275', 'ENSG00000072210', 'ENSG00000137124', 'ENSG00000164904', 'ENSG00000143149', 'ENSG00000172497', 'ENSG00000166800', 'ENSG00000171989', 'ENSG00000288299', 'ENSG00000111716', 'ENSG00000166796', 'ENSG00000166816', 'ENSG00000124767', 'ENSG00000063854', 'ENSG00000137106', 'ENSG00000082212', 'ENSG00000151376', 'ENSG00000065833', 'ENSG00000173599', 'ENSG00000014641', 'ENSG00000146701', 'ENSG00000091483', 'ENSG00000124253', 'ENSG00000285241', 'ENSG00000120437', 'ENSG00000075239']		D00123,D00131,D11408,D12362	C00022,C00024,C00033,C00036,C00042,C00058,C00068,C00074,C00083,C00084,C00122,C00149,C00186,C00227,C00256,C00332,C00424,C00469,C00546,C00937,C01251,C02488,C02504,C03248,C03451,C03981,C05125,C05993,C05994,C15972,C15973,C16255
hsa00630	Glyoxylate and dicarboxylate metabolism		Metabolism,Carbohydrate metabolism	['ACSS1', 'ACSS2', 'MDH1', 'MDH2', 'CS', 'ACO2', 'ACO1', 'ACAT2', 'ACAT1', 'MCEE', 'PCCA', 'PCCB', 'MMUT', 'HAO2', 'HAO1', 'CAT', 'GRHPR', 'PGP', 'AGXT', 'GLUL', 'SHMT2', 'SHMT1', 'GLDC', 'AMT', 'DLD', 'GCSH', 'HYI', 'GLYCTK', 'HOGA1', 'AFMID']	['ENSG00000154930', 'ENSG00000131069', 'ENSG00000014641', 'ENSG00000146701', 'ENSG00000062485', 'ENSG00000100412', 'ENSG00000122729', 'ENSG00000120437', 'ENSG00000075239', 'ENSG00000124370', 'ENSG00000175198', 'ENSG00000114054', 'ENSG00000146085', 'ENSG00000116882', 'ENSG00000101323', 'ENSG00000121691', 'ENSG00000137106', 'ENSG00000184207', 'ENSG00000172482', 'ENSG00000135821', 'ENSG00000182199', 'ENSG00000284320', 'ENSG00000178445', 'ENSG00000145020', 'ENSG00000091140', 'ENSG00000291958', 'ENSG00000178922', 'ENSG00000168237', 'ENSG00000241935', 'ENSG00000183077']		D11925,D11926	C00007,C00011,C00014,C00022,C00024,C00025,C00026,C00027,C00033,C00036,C00037,C00042,C00048,C00058,C00064,C00065,C00091,C00100,C00111,C00136,C00149,C00158,C00160,C00168,C00197,C00209,C00258,C00266,C00311,C00313,C00332,C00417,C00552,C00631,C00683,C00798,C00877,C00888,C00898,C00975,C00988,C01127,C01146,C01182,C01213,C01380,C01732,C01989,C01990,C02123,C02405,C03217,C03459,C03548,C03561,C03618,C04348,C06027,C06028,C06049,C18026,C18324,C20238,C22337
hsa00640	Propanoate metabolism		Metabolism,Carbohydrate metabolism	['ACSS1', 'ACSS2', 'ACSS3', 'BCKDHA', 'BCKDHB', 'DBT', 'DLD', 'ACADS', 'ACOX3', 'ACOX1', 'HADHA', 'EHHADH', 'ECHS1', 'HIBCH', 'ACACA', 'ACACB', 'MLYCD', 'ABAT', 'PCCA', 'PCCB', 'ECHDC1', 'MCEE', 'MMUT', 'SUCLG1', 'SUCLG2', 'SUCLA2', 'ALDH6A1', 'LDHAL6A', 'LDHAL6B', 'LDHA', 'LDHB', 'LDHC']	['ENSG00000154930', 'ENSG00000131069', 'ENSG00000111058', 'ENSG00000248098', 'ENSG00000083123', 'ENSG00000137992', 'ENSG00000091140', 'ENSG00000122971', 'ENSG00000087008', 'ENSG00000161533', 'ENSG00000084754', 'ENSG00000113790', 'ENSG00000127884', 'ENSG00000198130', 'ENSG00000275176', 'ENSG00000076555', 'ENSG00000103150', 'ENSG00000183044', 'ENSG00000175198', 'ENSG00000114054', 'ENSG00000093144', 'ENSG00000124370', 'ENSG00000146085', 'ENSG00000163541', 'ENSG00000172340', 'ENSG00000136143', 'ENSG00000119711', 'ENSG00000166800', 'ENSG00000171989', 'ENSG00000288299', 'ENSG00000111716', 'ENSG00000166796']			C00024,C00042,C00068,C00083,C00091,C00099,C00100,C00109,C00111,C00163,C00186,C00222,C00424,C00479,C00511,C00546,C00583,C00683,C00804,C00827,C00894,C01013,C01213,C02170,C02225,C02335,C02876,C04225,C04593,C05235,C05668,C05979,C05983,C05984,C05989,C06002,C15972,C15973,C21017,C21018,C21250
hsa00650	Butanoate metabolism		Metabolism,Carbohydrate metabolism	['ACAT2', 'ACAT1', 'HADH', 'HADHA', 'EHHADH', 'ECHS1', 'ACADS', 'ACSM1', 'ACSM2A', 'ACSM4', 'ACSM5', 'ACSM3', 'ACSM2B', 'ACSM6', 'L2HGDH', 'GAD1', 'GAD2', 'ABAT', 'ALDH5A1', 'HMGCS1', 'HMGCS2', 'HMGCL', 'HMGCLL1', 'OXCT1', 'OXCT2', 'AACS', 'BDH1']	['ENSG00000120437', 'ENSG00000075239', 'ENSG00000138796', 'ENSG00000084754', 'ENSG00000113790', 'ENSG00000127884', 'ENSG00000122971', 'ENSG00000166743', 'ENSG00000183747', 'ENSG00000215009', 'ENSG00000183549', 'ENSG00000005187', 'ENSG00000066813', 'ENSG00000173124', 'ENSG00000087299', 'ENSG00000128683', 'ENSG00000136750', 'ENSG00000183044', 'ENSG00000112294', 'ENSG00000112972', 'ENSG00000134240', 'ENSG00000117305', 'ENSG00000146151', 'ENSG00000083720', 'ENSG00000198754', 'ENSG00000081760', 'ENSG00000161267']			C00022,C00024,C00025,C00026,C00042,C00091,C00122,C00132,C00136,C00164,C00207,C00232,C00246,C00332,C00334,C00356,C00497,C00741,C00810,C00877,C00989,C01089,C01144,C01384,C01412,C01769,C01845,C02331,C02411,C02527,C02630,C03044,C03046,C03058,C03561,C04546,C06010,C06142,C06143,C06144,C06145,C06146,C11062,C17530,C20657,C20783,C21390
hsa00562	Inositol phosphate metabolism		Metabolism,Carbohydrate metabolism	['PIK3C3', 'MTM1', 'MTMR1', 'MTMR2', 'MTMR3', 'MTMR4', 'MTMR8', 'MTMR6', 'MTMR7', 'MTMR14', 'PI4KA', 'PI4KB', 'PI4K2A', 'PI4K2B', 'SACM1L', 'INPP5F', 'PIP5K1C', 'PIP5K1A', 'PIP5K1B', 'PIP5KL1', 'OCRL', 'INPP5B', 'INPP5E', 'SYNJ1', 'SYNJ2', 'PIK3CA', 'PIK3CD', 'PIK3CB', 'PIK3CG', 'PTEN', 'INPP5D', 'INPPL1', 'PIK3C2G', 'PIK3C2A', 'PIK3C2B', 'INPP4A', 'INPP4B', 'PIKFYVE', 'FIG4', 'PIP4K2C', 'PIP4K2A', 'PIP4K2B', 'PLCB1', 'PLCB2', 'PLCB3', 'PLCB4', 'PLCD1', 'PLCD3', 'PLCD4', 'PLCE1', 'PLCG1', 'PLCG2', 'PLCZ1', 'PLCH1', 'PLCH2', 'IMPA2', 'IMPA1', 'CDIPT', 'ISYNA1', 'INPP1', 'INPP5A', 'INPP5K', 'INPP5J', 'MINPP1', 'ITPKB', 'ITPKA', 'ITPKC', 'ITPK1', 'IPMK', 'IPPK', 'MIOX', 'ALDH6A1', 'TPI1']	['ENSG00000078142', 'ENSG00000171100', 'ENSG00000063601', 'ENSG00000087053', 'ENSG00000100330', 'ENSG00000108389', 'ENSG00000102043', 'ENSG00000139505', 'ENSG00000003987', 'ENSG00000163719', 'ENSG00000241973', 'ENSG00000143393', 'ENSG00000155252', 'ENSG00000038210', 'ENSG00000211456', 'ENSG00000198825', 'ENSG00000186111', 'ENSG00000143398', 'ENSG00000107242', 'ENSG00000167103', 'ENSG00000122126', 'ENSG00000204084', 'ENSG00000148384', 'ENSG00000159082', 'ENSG00000078269', 'ENSG00000121879', 'ENSG00000171608', 'ENSG00000051382', 'ENSG00000105851', 'ENSG00000284792', 'ENSG00000281614', 'ENSG00000165458', 'ENSG00000139144', 'ENSG00000011405', 'ENSG00000133056', 'ENSG00000040933', 'ENSG00000109452', 'ENSG00000115020', 'ENSG00000112367', 'ENSG00000166908', 'ENSG00000150867', 'ENSG00000276293', 'ENSG00000182621', 'ENSG00000137841', 'ENSG00000149782', 'ENSG00000101333', 'ENSG00000187091', 'ENSG00000161714', 'ENSG00000115556', 'ENSG00000138193', 'ENSG00000124181', 'ENSG00000197943', 'ENSG00000139151', 'ENSG00000114805', 'ENSG00000149527', 'ENSG00000141401', 'ENSG00000133731', 'ENSG00000103502', 'ENSG00000105655', 'ENSG00000151689', 'ENSG00000068383', 'ENSG00000132376', 'ENSG00000185133', 'ENSG00000107789', 'ENSG00000143772', 'ENSG00000137825', 'ENSG00000086544', 'ENSG00000274958', 'ENSG00000151151', 'ENSG00000127080', 'ENSG00000100253', 'ENSG00000119711', 'ENSG00000111669']		D11158,D11159,D11319,D11322,D11323	C00024,C00092,C00111,C00118,C00137,C00191,C00222,C00558,C00641,C00691,C01177,C01194,C01204,C01220,C01243,C01245,C01272,C01277,C01284,C03546,C03659,C03660,C04006,C04062,C04063,C04287,C04477,C04520,C04549,C04563,C04579,C04637,C05981,C06153,C06892,C06893,C11554,C11555,C11556,C11557,C16737,C19794,C19799,C19891,C20251,C21643,C21644
